Quantidade_Retweets,Quantidade_Likes,MACRO
6.535241271013659,8.235890725928495,NF
6.3784261836515865,7.987864096085687,
7.1693500166706,8.483636407887394,
4.770684624465665,6.591673732008658,
6.555356891810665,7.278628942320682,
5.749392985908253,7.068172000388042,
7.085901464365611,8.683385366280309,NF
7.837948916025283,9.387146748082028,NT
6.951772164398911,9.6097203364284,
5.497168225293202,8.290041618704489,
6.345636360828596,8.146419323098003,
5.049856007249537,6.661854740545311,
8.39660622842712,8.406485069431817,
7.578656850594762,8.952864141581468,NF
7.1098794630722715,7.071573364211532,
5.594711379601839,3.5263605246161616,
8.168202930236053,10.008477999727065,NF
8.480321716640333,8.453401058328458,
6.541029999189903,8.270013062273787,
9.862665558015873,11.775166644940057,NF
6.300785794663244,7.01301578963963,
5.170483995038151,6.461468176353717,
7.00033446027523,8.740816627567298,
8.4040244933106,9.583006768332961,NF
8.878636747430072,9.908375586608903,NT
6.811244378601294,8.930361883909434,
6.448889394146858,7.647308832356238,
8.227108234348146,9.681156171322476,NF
7.089243155027514,9.116688815894728,
6.9726062513017535,7.97522083865341,
4.983606621708336,7.282761179605593,
5.872117789475416,7.764296006450518,
7.362010551259734,9.516942329280475,NT
9.223059144383958,10.329082031939459,NF
7.288927694521257,7.323830566202317,
7.057036981697891,9.703083488191409,
6.846943139585379,8.516192691082654,
7.419380582918692,7.455876687491824,
7.347299700743164,8.391629968440892,
6.161207321695077,7.85243908535751,
6.371611847231857,7.8351837552667485,
5.857933154483459,7.418780882750794,
4.867534450455582,5.318119993844216,
7.624130585661289,8.874727765766853,NF
5.583496308781699,7.791935956938058,
4.875197323201151,6.999422467507961,
5.14166355650266,8.788440957404594,
5.081404364984463,7.77485576666552,
5.375278407684165,7.728855823852543,
6.799055862058796,9.076008659180891,
4.962844630259907,6.946013991099227,
6.297109319933935,8.32093496888341,
6.111467339502679,8.42726848388825,
6.602587892189336,7.899524472032198,
7.00397413672268,8.185907481482324,
7.9483852851118995,9.930470223866015,
6.529418838262226,7.96311205897929,
7.0630481633881725,7.915348169263078,
6.0473721790462776,7.351799869057777,
5.087596335232384,6.455198563340122,
6.2422232654551655,6.674561391814426,
7.3632795869630385,6.733401891837359,
6.040254711277414,8.745602852402946,
5.0369526024136295,6.359573868672378,
5.713732805509369,6.968850378341948,
8.543445562560303,10.011534456619263,
5.262690188904886,6.489204931325317,
7.068172000388042,8.840724916761715,NT
7.195937226475569,9.100078977718645,
5.910796644040527,8.35983738064003,
7.520234556474628,9.539284342176604,NT
8.8427489162961,10.329996347572642,NT
6.410174881966167,6.131226489483141,
7.921898411023797,8.83695515733143,NT
7.289610521451167,9.898072919834629,NF
5.60947179518496,5.926926025970411,
7.124478262493424,9.627272811525241,
8.899730794880696,10.261861053110442,NF
7.611347717403621,9.752024923328158,
9.28720881623276,8.451694209183541,SP
5.517452896464707,7.2868764117507,
7.9391588179567965,9.719985298994011,NF
7.388946097618437,9.169414205363537,
5.123963979403259,6.403574197934815,
8.210124405164267,9.918228370857626,NF
5.181783550292085,6.46302945692067,
7.973844375944687,10.076768364677934,
6.244166900663736,7.176254532017144,
5.313205979041787,5.308267697401205,
5.111987788356544,6.855408798609928,
6.854354502255021,8.510168576479273,
5.056245805348308,6.459904454377535,
7.199678345691172,7.3783837129967145,
5.351858133476067,7.412160334945205,
7.3343293503005365,10.845075592184445,
5.147494476813453,7.138866999945524,
5.476463551931511,5.123963979403259,
5.7430031878094825,6.418364935936212,
6.230481447578482,6.593044534142437,
5.204006687076795,6.618738983517219,
6.035481432524756,7.925518979786926,
7.404279118037268,8.192847134592865,
8.825706773447951,9.978734161910666,NF
5.948034989180646,7.568379267836522,
7.01301578963963,8.021584533455107,
6.2166061010848646,6.966024187106113,
7.134890851565884,9.690356211348643,
6.198478716492308,6.988413181999592,
5.25227342804663,6.018593214496234,
6.74993119378857,7.3632795869630385,
5.703782474656201,6.642486801367256,
6.859614903654202,8.048788283534199,
5.53338948872752,5.267858159063328,
7.991253929840199,9.659567149523216,NF
6.030685260261263,6.4425401664681985,
6.368187186350492,7.029087564149662,
7.524021415206125,7.658227526161352,
7.867871490396322,8.808668062106715,
9.518560095645512,9.783013399068254,SP
6.133398042996649,8.065265208897733,
5.3706380281276624,5.934894195619588,
6.9782137426306985,8.507950610049305,
8.267705664762426,9.992230762370516,NT
7.360739903058278,8.482187582217422,
7.381501894506707,8.719970756777574,
8.67008593751938,9.283590833715776,
5.293304824724492,5.170483995038151,
5.062595033026967,7.445417556701687,
5.176149732573829,5.869296913133774,
7.02197642307216,7.562681246721884,
5.771441123130016,6.278521424165844,
7.956476798036782,10.560903923140275,
7.676473646389156,8.862200330487287,
4.8283137373023015,6.501289670540389,
5.308267697401205,5.298317366548036,
6.61338421837956,9.068546366358296,
5.308267697401205,7.65491704784832,
5.3706380281276624,7.143617602704121,
4.30406509320417,5.14166355650266,
6.85751406254539,9.126088819528592,
5.402677381872279,7.436617265234227,
5.438079308923196,7.443663683115591,
5.278114659230517,7.074963197966044,
6.274762021241939,8.452974619089586,
5.236441962829949,6.349138991379798,
6.588926477533519,8.426173793029069,
4.997212273764115,6.799055862058796,
9.070618428801046,11.62459205547691,SP
8.294549515143679,9.604070223865927,
7.085901464365611,9.475930197953147,
5.303304908059076,6.326149473155099,
5.43372200355424,7.145196134997171,
6.102558594613569,7.293697720601438,
8.26796230533871,9.236982302922604,
5.707110264748875,7.10002716662926,
5.231108616854587,7.1731917424865985,
5.170483995038151,6.852242569051878,
7.007600613951853,10.141992510963037,
5.6131281063880705,8.161089512845797,
6.061456918928017,7.1891677384203225,
6.318968113746434,7.875499292445208,
4.624972813284271,6.126869184114185,
5.25227342804663,6.878326468291325,
6.709304340258298,9.037533407550814,NT
4.672828834461906,6.269096283706261,
5.6937321388027,7.621195162809845,
6.238324625039508,8.07775756373692,
5.111987788356544,6.742880635791903,
4.204692619390966,5.111987788356544,
5.488937726156687,6.952728644624869,
6.716594773520978,8.320448113956559,
5.66988092298052,7.02197642307216,
5.220355825078324,7.001245622069476,
8.37309184744198,9.900733764339506,
4.836281906951478,5.762051382780177,
7.170119543449628,8.842315546841863,NF
6.536691597591305,8.469262657658687,
5.262690188904886,5.288267030694535,
5.598421958998375,8.217978203150732,
5.187385805840755,6.742880635791903,
5.583496308781699,7.7488913372555315,
7.739794458408701,7.901377353792616,
7.886081401775745,10.098601931128835,
7.483806687665835,9.470933838737231,NF
6.6895992691789665,7.7025561132685825,
6.368187186350492,5.1647859739235145,
7.1929342212158,9.143559338285831,SJ
6.608000625296087,8.079308192051961,
5.659482215759621,4.976733742420574,
6.0844994130751715,5.53338948872752,
6.20050917404269,7.566828479208331,
5.713732805509369,6.129050210060545,
4.941642422609304,5.5909869805108565,
4.795790545596741,4.624972813284271,
5.84354441703136,5.683579767338681,
5.5134287461649825,7.216709486709457,
5.5909869805108565,7.500529485395295,
6.816735880594968,8.028781162487148,
6.694562058521095,6.692083742506628,
5.934894195619588,7.117205503164344,
9.178230318057949,10.84898751099427,NF
7.693937325509272,9.658162296163171,NT
5.087596335232384,6.914730892718563,
7.277938572945661,9.22325659724273,
6.455198563340122,7.536363938404511,
6.315358001522335,8.75384509275524,
5.220355825078324,6.665683717782408,
6.70073110954781,8.348064228408266,
4.007333185232471,5.846438775057725,
5.429345628954441,7.395107546562485,
4.897839799950911,4.919980925828125,
7.033506484287697,5.926926025970411,
5.337538079701318,7.188412736496954,
6.343880434126331,8.069655306886165,
6.3561076606958915,9.42181611842271,
5.777652323222656,5.963579343618446,
6.102558594613569,6.710523109452428,
4.77912349311153,5.288267030694535,
5.375278407684165,6.054439346269371,
8.570544366913232,10.908429982004845,
6.598509028614515,8.316544717929398,NF
5.278114659230517,8.339739766019143,
5.220355825078324,7.630946580890459,
7.882314918980268,10.105530033942284,NT
5.8805329864007,8.08794755464267,
4.941642422609304,6.278521424165844,
7.762170607138205,9.230535079261703,NF
7.273786317844895,6.883462586413092,
9.577688157971219,10.735004402360845,SP
5.337538079701318,6.626717749249025,
5.093750200806762,7.486613313139955,
6.675823221634848,7.9976631270201,
5.971261839790462,6.984716320118266,
5.717027701406222,6.57507584059962,
4.912654885736052,5.517452896464707,
6.863803391452954,8.834773814213882,SP
7.338238150065589,9.249657234353133,NF
7.628517626575055,8.820994645747902,NF
6.885509670034818,7.788211557847076,
5.869296913133774,7.203405521083095,
6.586171654854675,8.508959386489133,
5.8916442118257715,4.812184355372417,
7.66105638236183,8.635153989049803,NF
6.115892125483034,8.222285073872717,
7.3864708488298945,8.684570300824369,SP
5.53338948872752,8.693831965074693,
5.579729825986222,8.07215530818825,
8.371936178759098,11.543076324920722,
5.857933154483459,7.492760300922379,
5.54907608489522,6.226536669287466,
6.0063531596017325,5.8522024797744745,
5.942799375126701,8.434246270595311,
6.1070228877422545,7.70796153183549,
7.113142108707088,8.083637203141548,
5.1647859739235145,6.259581464064923,
5.652489180268651,8.221478947267192,
6.5638555265321274,10.073610001873085,
6.315358001522335,7.741533589281828,
8.651898894268529,11.019792400735156,NF
5.159055299214529,7.603897968521881,
5.231108616854587,7.8399193600125825,
4.948759890378168,6.616065185132817,
5.37989735354046,7.554858521040676,
7.575071699507561,8.607033895416027,
5.942799375126701,7.403670290012373,
5.420534999272286,6.395261598115449,
5.872117789475416,7.791109510610028,
7.679713639966372,8.867427438524983,NF
7.471932078245122,9.025214887849494,
6.760414691083428,8.421783006611578,NF
5.049856007249537,6.154858094016418,
7.599401333415815,9.491224389926964,NF
6.745236349484363,6.71901315438526,
7.831617276352611,8.58783803098557,
6.473890696352274,7.462789157412448,
6.075346031088684,7.529943370601589,
7.952263308657046,8.34212526333359,
6.968850378341948,7.055312843339752,
8.078688229229872,9.746131741759921,SP
5.60947179518496,6.5722825426940075,
8.375860015299594,10.358948446965533,
10.283839959829217,9.533075832485352,NF
10.664410197176586,11.426092253926285,NF
5.805134968916488,5.241747015059643,
5.3612921657094255,6.313548046277095,
9.37568530456302,10.860536276882451,
6.095824562432225,7.089243155027514,
8.175829008714597,9.21642184229205,
10.521291382792283,10.099383229357201,NT
6.1092475827643655,7.348587530927593,
6.09807428216624,7.067319848653476,
5.225746673713202,6.75110146893676,
7.5569505720129,9.740556773534106,
12.119937248394502,12.270815833222116,SP
7.9269635448629785,8.31115254800169,
7.222566018822171,6.536691597591305,
5.429345628954441,5.262690188904886,
7.630461261783627,8.790116892892472,SP
5.170483995038151,6.261491684321042,
6.124683390894205,8.265392930852224,
10.222595614987762,11.88205848383099,NT
5.5093883366279774,4.454347296253507,
6.056784013228625,7.983781068977451,
7.58629630715272,10.234049500617608,
8.288031567776464,9.666942095531727,NF
6.163314804034641,6.9440872082295275,
5.963579343618446,8.669227347271736,
8.425735580927402,8.018954683155718,SP
6.336825731146441,8.355379895253634,
6.073044534100405,8.509362612301048,
6.492239835020471,6.371611847231857,
5.402677381872279,8.10258642539079,
5.476463551931511,6.434546518787453,
5.170483995038151,7.009408932708637,
7.563719668414366,8.579980179515003,NT
4.836281906951478,6.054439346269371,
5.0238805208462765,8.151044945685024,
5.87493073085203,8.585225601808064,
6.270988431858299,8.395929103923198,
5.54907608489522,7.104144092987527,
8.038834757787749,9.652458797732383,
8.664578178329295,10.555135425918044,NF
6.236369590203704,7.822044008185619,
8.210124405164267,10.30981895197225,SP
5.37989735354046,5.43372200355424,
5.337538079701318,7.461065514354283,
5.808142489980444,7.554858521040676,
4.897839799950911,6.617402977974478,
6.424869023905388,8.698347400458186,
7.347943823148687,9.264544425989694,SJ
7.172424577124845,7.213768308118642,
6.782192056006791,9.017847259860732,
7.914252278742441,7.252762418053187,
5.568344503761097,6.690842277418564,
5.2574953720277815,6.400257445308821,
7.280008252884188,8.561592778712923,
6.570882962339584,7.900266036767701,
8.037543185118697,9.895808141192258,
7.826443135456014,7.994294986415977,
6.621405651764134,6.553933404025811,
6.871091294610546,7.446585099157725,
13.579609727500914,13.606352502096748,NF
10.35964577495981,9.67890546702757,NT
5.056245805348308,6.272877006546167,
6.340359303727752,8.712101863715663,
5.44673737166631,6.363028103540465,
6.495265555937008,7.3796321526095525,
8.24117615049496,8.506940814951886,NF
5.552959584921617,6.8501261661455,
6.499787040655854,7.66105638236183,
6.0063531596017325,7.388327859577107,
6.052089168924417,8.88016824790345,
7.246368080102461,6.635946555686647,
7.394493107219038,9.4925826756776,
5.153291594497779,5.976350909297934,
7.307202314764738,8.771680359010377,
5.176149732573829,6.838405200847344,
5.147494476813453,5.978885764901122,
7.202661196523238,8.534246945982066,
7.496097345175956,7.01211529430638,
12.523048922113711,12.48240050214325,NF
6.415096959171596,7.57353126274595,
6.960347729101308,6.824373670043086,
6.135564891081739,6.727431724850855,
6.045005314036012,8.32069157104845,
5.0106352940962555,5.631211781821365,
5.659482215759621,6.874198495453294,
8.174702882469461,9.817112336789382,
8.37655086161377,10.38124231399123,
4.812184355372417,4.663439094112067,
4.976733742420574,6.429719478039138,
6.154858094016418,8.173293438966228,
7.8567067930958405,8.585972706811063,NF
5.6937321388027,7.243512974665482,
5.910796644040527,7.207118856207756,
7.344719054149673,9.045819439807735,
8.22817689595132,9.551871220788255,
8.252446090246952,10.355804439421526,
6.251903883165888,8.950273466557375,
5.602118820879701,7.781973234434385,
7.232010331664759,8.781248333236862,
5.802118375377063,7.732369222284388,
5.135798437050262,5.662960480135946,
8.376090350438238,8.207674424355282,
6.124683390894205,6.38856140554563,
7.119635638017636,8.848365694942547,
8.566554620953962,9.736665259189097,NF
5.53338948872752,6.835184586147301,
7.908387159290043,9.307376334487778,NF
6.293419278846481,5.560681631015528,
7.042286171939743,10.257834789465683,
6.059123195581797,7.889084407035514,
13.157176313642902,13.129684512374883,NF
5.579729825986222,7.323170717943469,
5.6937321388027,8.185907481482324,
6.408528791059498,5.902633333401366,
5.41610040220442,7.037027614686276,
5.655991810819852,8.020927718981577,
9.348535870727583,10.707527418047702,NT
6.553933404025811,6.767343125265392,
6.102558594613569,6.2878585601617845,
8.00603417874901,9.919164031921136,NF
5.955837369464831,7.892452043520352,
6.3473892096560105,7.307202314764738,
6.698268054115413,6.646390514847729,
6.20050917404269,5.187385805840755,
5.081404364984463,5.37989735354046,
5.220355825078324,7.577633832602728,
5.049856007249537,6.951772164398911,
5.303304908059076,5.84354441703136,
8.07402621612406,8.140315540159985,
6.92951677076365,7.8961806086154915,
7.497207223203318,8.997147151515142,NF
6.495265555937008,6.35088571671474,
6.115892125483034,7.374001859350161,
4.8283137373023015,3.4965075614664802,
5.545177444479562,7.58629630715272,
8.937612591306213,9.081938657171658,NT
6.3784261836515865,7.717796211013582,
5.631211781821365,6.966967138613983,
7.259819610363186,8.836228571526014,NT
6.561030665896573,7.8168199657645525,
8.991064332188461,8.902455592206882,SJ
4.77912349311153,4.6443908991413725,
8.503905297089302,11.075381281398318,NF
6.320768294250582,7.075808863978387,
5.598421958998375,6.55250788703459,
5.159055299214529,6.678342114654332,
5.746203190540153,5.579729825986222,
7.199678345691172,8.46863300080086,
5.71042701737487,7.016609683894219,
6.396929655216146,7.396948602621014,
5.87493073085203,7.955775781534187,
5.783825182329737,7.848543482456679,
5.272999558563747,7.238496840894365,
7.01211529430638,10.495681159256453,
6.013715156042802,9.531843992903474,
5.683579767338681,8.055157731819678,
5.971261839790462,6.246106765481563,
9.128262260940575,8.340933226000878,
6.028278520230698,7.3783837129967145,
6.115892125483034,8.968396191198256,
5.455321115357702,8.458716261657262,
8.027150106832774,9.165656764349542,NF
5.883322388488279,7.822444729489319,
7.450079569807499,8.414274137408396,
5.955837369464831,8.802823159741887,
6.453624998892692,7.32052696227274,
5.846438775057725,9.506288188844996,
6.573680166960646,5.655991810819852,
6.760414691083428,8.69165057315339,
6.556778356158042,8.35819745992578,
4.68213122712422,5.575949103146316,
7.014814351275545,8.808369153122275,
6.9411900550683745,8.265392930852224,
8.914491710191342,11.51142433884396,NF
5.14166355650266,6.794586580876499,
9.267759862843668,11.07477702836835,SP
8.696343057044556,10.779289567680149,NF
5.204006687076795,5.327876168789581,
6.85751406254539,8.691986481789401,
7.112327444710911,9.255982729854884,SP
5.765191102784844,7.123672785204607,
6.858565034791365,6.952728644624869,NF
6.434546518787453,9.268892258925797,
8.465689348549121,8.206037762778815,
7.362010551259734,9.783351751296147,
5.384495062789089,7.382124365737512,
5.488937726156687,7.783224016336037,
6.498282149476434,8.54188580400661,
6.398594934535208,7.733245646529795,
5.631211781821365,6.175867270105761,
5.5134287461649825,7.282761179605593,
6.135564891081739,8.17131687471973,
6.1092475827643655,7.430114138561801,
6.498282149476434,7.188412736496954,
7.0630481633881725,6.413458957167357,
6.152732694704104,8.430545384690566,
8.20631072579402,10.32423528417545,
5.225746673713202,5.846438775057725,
5.7745515455444085,8.210396255104774,
5.736572297479192,7.358830898342354,
6.790097235513905,8.414495793177895,
6.324358962381311,7.708859601047175,
6.159095388491933,8.21878715560148,
5.641907070938114,7.188412736496954,
5.707110264748875,7.81762544305337,
5.91350300563827,7.600902459542082,
5.308267697401205,8.045588280803528,
7.726212650507529,8.255568653283746,
5.921578419643816,7.051855622955894,
5.627621113690637,7.786136437783072,
5.3230099791384085,6.068425588244111,
7.975908360165538,9.815475675212914,
6.434546518787453,8.14177220465645,
7.203405521083095,9.361687124470707,
5.676753802268282,7.998671361015776,
8.496990484098719,7.164720378771857,NT
5.75890177387728,8.541300266759471,
7.374629015218945,9.269175157697076,SP
7.285506548522785,7.493317248862145,
5.645446897643238,5.978885764901122,
5.472270673671475,4.77912349311153,
5.517452896464707,6.480044561926653,
5.60947179518496,7.61972421378267,
9.004545458996587,10.965539585892435,SP
5.932245187448011,7.305188215393037,
5.3471075307174685,7.342131730584722,
9.63266259715077,10.91217513367625,NF
7.75491027202143,9.045111892608405,
6.439350371100098,7.443078374348516,
7.3796321526095525,9.338997404184445,
6.063785208687608,7.839131648274333,
5.68697535633982,6.3784261836515865,
5.627621113690637,7.450079569807499,
6.311734809152915,8.39728289474368,
10.550590794594667,9.676084944301534,NT
4.852030263919617,6.1903154058531475,
8.089482474360754,8.053887083618223,NT
8.22389538017882,9.713536968577682,
7.288244401020124,7.351799869057777,
6.690842277418564,6.3080984415095305,
6.582025138892826,6.583409222158765,
7.108244139731541,9.229162126216771,
7.0909098220799835,8.495560891289124,
5.438079308923196,7.164720378771857,
8.214194414852564,10.06628644284122,NT
6.762729506931879,7.830822995135316,
5.631211781821365,5.673323267171493,
10.068832485122966,11.673861642576794,NF
7.179307969504034,8.80612448326845,
5.438079308923196,6.284134161070802,
5.0238805208462765,6.777646593635117,
6.519147287940395,7.271703706887368,
6.345636360828596,5.6937321388027,
6.559615237493242,7.955425088912672,
5.402677381872279,5.272999558563747,
6.483107351457199,7.616283561580385,
6.226536669287466,5.181783550292085,
8.57583938684897,10.639694222556521,SP
5.666426688112432,8.215006432761575,
6.97354301952014,7.519692404116539,
7.9211727215870145,8.421122722665503,
7.769378609513984,9.216620609933333,NF
6.1675164908883415,5.673323267171493,
6.008813185442595,9.93755075781183,
8.186185994226083,10.350989916435351,NF
8.18646442942209,9.663769906600864,
7.167809184316444,10.248813337717966,
9.573176298028388,11.467792106529332,NF
6.07993319509559,8.671286726753637,
7.039660349862076,8.361941906144946,
8.524168805152662,9.653358136136932,NF
6.12029741895095,5.703782474656201,
4.7535901911063645,6.028278520230698,
6.481577129276431,8.169053149927343,
5.472270673671475,5.4510384535657,
5.4638318050256105,8.36380888451688,
6.594413459749778,9.065314599925925,
9.200189020919808,11.13636846200927,SP
6.583409222158765,8.245909264774093,
6.706862336602747,9.14120463314132,
5.10594547390058,7.00850518208228,
6.905753276311464,8.069655306886165,
6.139884552226255,8.30325712085294,
6.919683849847411,9.689179849884317,NF
6.095824562432225,7.802618063442671,
6.976348070447749,8.584851839890053,
7.670428522190693,7.212294468500341,
5.017279836814924,6.725033642166843,
6.406879986069314,8.546363568716018,
10.313077475221242,8.924656302187074,
5.459585514144159,6.863803391452954,
5.272999558563747,7.282761179605593,
7.176254532017144,6.297109319933935,SP
5.075173815233827,7.037905963447182,
5.645446897643238,8.915432254432663,
6.625392368007956,8.096512917501594,
6.037870919922137,7.578656850594762,
7.780720886117918,9.690232448972248,NF
6.529418838262226,7.878155336503324,NT
4.859812404361672,5.82600010738045,
8.324093761450404,9.574427775630369,SP
5.955837369464831,8.85366542803745,
5.459585514144159,6.411818267709897,
6.424869023905388,8.425954710981966,
5.0238805208462765,6.62273632394984,
5.966146739123692,8.189522110748094,
5.308267697401205,6.815639990074331,
6.925595197110468,7.004881989712859,
6.61338421837956,8.205764725234456,
4.1588830833596715,4.2626798770413155,
6.70808408385307,6.650279048587422,
4.543294782270004,2.833213344056216,
7.903596289614301,9.962133747968862,SJ
9.500768670095988,8.540323608805092,NF
5.3471075307174685,7.898782356970309,
7.214504414151143,8.648396877031582,
7.761319180947987,10.659069480352393,
8.472405008626103,8.996156562033445,
7.1276936993473985,8.65486599654131,
7.6093665379542115,8.484256691169973,NF
6.4967749901858625,8.160518247477505,
5.638354669333745,6.16541785423142,
5.1647859739235145,8.219056661060598,
6.687108607866515,7.271008538280992,
8.230577217146454,7.261225091971921,
5.44673737166631,7.31455283232408,
6.436150368369428,7.407924322559599,
6.0112671744041615,8.053887083618223,
8.606485298894999,9.848291917068178,NF
8.815518423966498,10.599006917241129,NF
8.254268770090183,8.779249716229046,
6.429719478039138,6.385194398997726,
5.703782474656201,7.635303886259415,
5.659482215759621,8.216628493133443,
8.255568653283746,10.541967331753765,NF
5.605802066295998,7.883069351305753,
5.916202062607435,7.734996194022781,
7.55171221535131,8.81640849968169,SJ
8.607033895416027,10.608563303961347,NT
7.579167967396076,8.809116258125274,
5.602118820879701,7.56734567601324,
7.04141166379481,9.295232838994146,
8.331586243630754,10.3366326764176,SP
5.262690188904886,7.746732907753622,
9.787796078039936,11.151223621603087,NT
5.393627546352362,4.9344739331306915,
6.317164686747284,7.396948602621014,
7.7823903355874595,9.863706682524283,NT
5.958424693029782,6.280395838960195,
7.3783837129967145,8.60995467149755,NF
7.640603826393634,9.131838143821225,
4.61512051684126,4.7535901911063645,
6.150602768446279,6.111467339502679,
4.143134726391533,3.9889840465642745,
6.391917113392602,8.579604451537634,
6.35088571671474,8.10892415597534,
6.22455842927536,8.902863672196222,
7.914983005848394,9.79305865876674,SJ
7.662937850461535,9.905735025076607,
5.087596335232384,7.6246189861593985,
5.768320995793772,7.945201132412759,
7.88570539124302,7.943072717277933,
5.8522024797744745,7.965198290612176,
6.530877627725885,6.522092798170152,
4.990432586778736,7.546974117516527,
5.855071922202427,8.57338447106598,
5.940171252720432,7.598399329323964,
5.318119993844216,7.370230641807081,
6.139884552226255,9.011401509358791,
7.164720378771857,8.970304952991755,
5.303304908059076,6.792344427470809,
7.249925536717988,8.864605368075784,
6.519147287940395,7.21081845347222,
5.123963979403259,7.682943169878292,
6.79346613258001,9.326611153641569,
5.056245805348308,6.421622267806518,
8.541495483939203,10.415981783402664,NF
6.073044534100405,7.396335293800808,
7.396948602621014,9.979058739383202,
4.969813299576001,6.595780513961311,
5.953243334287785,5.25227342804663,
5.66988092298052,6.056784013228625,
5.3981627015177525,7.134890851565884,
8.676587243566487,10.040114150067954,SP
6.541029999189903,8.065265208897733,
4.820281565605037,7.115582126184454,
5.393627546352362,8.650499558724462,
9.785266921148697,12.220182629848514,NT
6.405228458030842,9.726272933110318,
7.078341579557671,8.621733370690162,
5.60947179518496,8.443331342817782,
6.648984550024776,7.857867559331803,
7.466227556215481,8.912473274466036,
8.117312461601975,9.471242028892995,NT
10.83573037062421,10.85013288642403,
5.736572297479192,7.216709486709457,
6.259581464064923,8.172164452111904,
7.965198290612176,8.77539495854551,
5.332718793265369,6.129050210060545,
6.035481432524756,7.569411792450712,
6.901737206656574,9.032050676295599,SJ
5.389071729816501,6.396929655216146,
5.5134287461649825,7.122059881629142,
7.05444965813294,8.65032450401942,
7.0192966537150445,8.427487278331744,
5.351858133476067,6.814542897259958,
8.08271113423758,9.217315985712608,
8.696510239189893,10.199137794637085,NT
4.2626798770413155,4.634728988229636,
5.3612921657094255,8.840580188488795,
5.58724865840025,6.835184586147301,
6.234410725718371,7.411556287811163,
8.205491613120236,9.784366121628265,
5.37989735354046,7.40184157874383,
5.7899601708972535,7.944492163932159,
6.79346613258001,8.722254235179681,
5.641907070938114,7.943072717277933,
7.2196420401307355,9.411156511406302,
5.342334251964811,6.502790045915623,
7.182352111885263,9.434443462785092,
5.605802066295998,6.529418838262226,
6.270988431858299,8.600982717145921,
5.365976015021851,7.033506484287697,
6.826545223556594,9.259701801513907,
5.886104031450156,8.025189321890835,
5.631211781821365,7.093404625868766,
5.529429087511423,7.170119543449628,
7.470224135899966,9.012742727629712,
6.261491684321042,8.421783006611578,
6.754604099487962,10.411810046084,
7.4073177104694174,8.73761303680885,
5.84354441703136,7.895436006942965,
8.15908865466791,7.977968093128549,
6.7912214627261855,8.190077049719049,
6.391917113392602,6.246106765481563,
6.455198563340122,7.3727463664043285,
5.7745515455444085,8.10832229017324,
7.319202458767849,8.87360810154911,
7.194436851100335,9.620461291620542,
7.902487437162855,9.739202358228273,NT
6.089044875446846,8.139440521874608,
5.7899601708972535,8.214465160759186,
6.6293632534374485,7.482681828154651,
7.288927694521257,8.75004942158424,
8.714403360703942,10.837893213835454,
4.0943445622221,4.5217885770490405,
6.450470422144176,7.516977224604321,
8.507950610049305,9.795345393916424,NF
9.493336482437249,10.279180502310622,
6.519147287940395,8.69901462316851,
7.512071245835466,7.297091005160418,
5.834810737062605,6.882437470997847,
7.259819610363186,6.656726524178391,
5.384495062789089,6.92951677076365,
5.541263545158426,7.208600337960199,
6.210600077024653,8.452121194672523,
5.755742213586912,6.431331081933479,
5.3706380281276624,5.44673737166631,
8.421342865759403,8.543835122362658,
6.444131256700441,7.883069351305753,
7.905072849498666,9.757015648635871,
8.062747901086354,9.203718495667296,
5.303304908059076,5.963579343618446,
5.634789603169249,7.24422751560335,
6.905753276311464,6.437751649736401,
6.759255270663693,6.212606095751519,
4.219507705176107,4.3694478524670215,
4.1588830833596715,4.430816798843313,
4.1588830833596715,4.330733340286331,
6.705639094860003,7.523481312573497,
6.376726947898627,7.4821189235521155,
5.7899601708972535,8.404248432400102,
6.018593214496234,6.056784013228625,
7.083387847625295,8.410498452745275,
7.088408778675395,8.244334047856094,
7.519149957669823,8.675392806089782,NT
7.051855622955894,6.977281341630747,
7.709756864454165,9.081028635495842,NF
6.51471269087253,6.595780513961311,NT
8.34283980427146,10.175840227862885,NF
5.19295685089021,7.482681828154651,
5.68697535633982,6.598509028614515,
7.996317231796746,7.507141079727608,NF
8.697345730925353,10.096996298720647,NF
6.3818160174060985,7.038783541388542,
5.25227342804663,5.996452088619021,
5.521460917862246,8.594709633844065,
6.259581464064923,7.576097340623111,
12.10494205997966,13.915104277571093,NF
7.471363088187097,9.19624144759668,NF
5.424950017481403,7.156176637480615,
6.0112671744041615,7.428927194802272,
8.295049140435111,8.181720455128108,
6.665683717782408,9.13227071655426,
5.955837369464831,5.308267697401205,
5.777652323222656,5.786897381366708,
4.912654885736052,4.919980925828125,
6.093569770045136,7.599901959208498,
4.574710978503383,4.605170185988092,
6.329720905522696,7.941295570906532,
7.853993087224244,9.134322885552267,
5.634789603169249,7.288927694521257,
7.1853870155804165,8.636042325254618,
7.9919305198524775,7.404279118037268,
6.594413459749778,7.633369649679584,
7.121252453244542,8.656259239539235,NF
6.056784013228625,7.090076835776092,
5.19295685089021,7.003065458786462,
6.583409222158765,8.650149418664864,
5.8377304471659395,7.160845906664299,
7.70796153183549,9.133027268873512,
5.877735781779639,6.943122422819428,
6.591673732008658,8.265650165580329,
6.148468295917647,8.191463051326927,
5.726847747587197,8.92665032079394,
6.2324480165505225,8.183955717304954,
5.517452896464707,7.170888478512505,
